incident_id,incident_year,incident_date,jurisdiction_id,state_abbr,offender_race_id,offender_count,victim_count
916901,2020,2020-06-20,0,NJ,6,0,1
916904,2020,2020-06-23,0,NJ,6,0,1
916905,2020,2020-06-08,0,NJ,6,0,1
916906,2020,2020-06-22,0,NJ,6,0,1
916907,2020,2020-04-15,0,NJ,0,1,1
916908,2020,2020-06-14,0,NJ,0,1,1
916911,2020,2020-06-24,0,NJ,0,1,1
916912,2020,2020-06-22,0,NJ,0,1,1
916913,2020,2020-06-10,0,NJ,6,0,1
916914,2020,2020-02-08,0,NJ,6,0,1
916917,2020,2020-03-15,0,NJ,3,1,1
916918,2020,2020-01-19,0,NJ,0,1,1
916919,2020,2020-04-21,0,NJ,0,1,1
916920,2020,2020-05-20,0,NJ,6,0,1
916921,2020,2020-06-27,0,NJ,6,0,1
916922,2020,2020-03-04,0,NJ,6,0,1
916923,2020,2020-01-23,0,NJ,6,0,1
916924,2020,2020-06-21,0,NJ,0,1,1
916925,2020,2020-06-17,0,NJ,6,0,1
916926,2020,2020-05-08,0,NJ,6,0,1
916927,2020,2020-06-19,0,NJ,6,0,1
916928,2020,2020-05-25,0,NJ,6,0,1
916930,2020,2020-02-04,0,NJ,6,0,1
916931,2020,2020-06-20,0,NJ,6,0,1
916932,2020,2020-06-07,0,NJ,0,1,1
916934,2020,2020-06-01,0,NJ,6,0,1
916936,2020,2020-06-08,0,NJ,6,0,1
916937,2020,2020-06-27,0,NJ,6,0,1
916938,2020,2020-06-11,0,NJ,6,0,1
916939,2020,2020-06-08,0,NJ,0,1,1
916940,2020,2020-06-14,0,NJ,6,0,1
916941,2020,2020-05-25,0,NJ,0,1,1
916942,2020,2020-02-04,0,NJ,0,1,1
916944,2020,2020-01-02,0,NJ,6,0,1
916947,2020,2020-05-26,0,NJ,6,0,1
916948,2020,2020-05-25,0,NJ,6,0,1
916949,2020,2020-06-14,0,NJ,3,1,1
916950,2020,2020-06-27,0,NJ,3,1,1
916951,2020,2020-05-13,0,NJ,6,0,1
916952,2020,2020-05-12,0,NJ,0,1,1
916955,2020,2020-06-01,0,NJ,6,0,1
916957,2020,2020-06-05,0,NJ,6,0,1
916958,2020,2020-06-10,0,NJ,0,1,1
916959,2020,2020-06-20,0,NJ,0,1,1
916960,2020,2020-03-16,0,NJ,6,0,1
916961,2020,2020-06-06,5,NJ,6,0,1
916963,2020,2020-05-28,0,NJ,0,1,1
916964,2020,2020-05-16,0,NJ,0,1,1
916965,2020,2020-05-29,0,NJ,6,0,1
916966,2020,2020-05-07,0,NJ,0,1,1
916967,2020,2020-06-07,0,NJ,0,1,1
916968,2020,2020-06-20,0,NJ,0,1,1
916972,2020,2020-06-08,0,NJ,0,1,1
916973,2020,2020-04-08,0,NJ,0,1,1
916974,2020,2020-06-27,0,NJ,6,0,1
916977,2020,2020-02-20,0,NJ,0,1,1
916978,2020,2020-04-21,0,NJ,0,1,1
916979,2020,2020-05-26,0,NJ,6,0,1
916982,2020,2020-06-11,0,NJ,0,1,1
916983,2020,2020-04-17,0,NJ,0,1,1
916985,2020,2020-04-14,0,NJ,6,0,1
916986,2020,2020-05-24,0,NJ,0,1,1
916987,2020,2020-05-14,0,NJ,1,1,1
916988,2020,2020-06-15,0,NJ,6,0,1
916989,2020,2020-06-05,0,NJ,6,0,1
916990,2020,2020-05-27,0,NJ,6,0,1
916991,2020,2020-03-03,0,NJ,0,1,1
916992,2020,2020-06-11,0,NJ,6,0,1
916997,2020,2020-03-08,0,NJ,0,1,1
916998,2020,2020-06-13,0,NJ,6,0,1
916999,2020,2020-06-08,0,NJ,1,1,1
917000,2020,2020-05-10,0,NJ,6,0,1
917001,2020,2020-05-13,0,NJ,6,0,1
917002,2020,2020-06-06,0,NJ,0,1,1
917003,2020,2020-06-10,0,NJ,0,1,1
917004,2020,2020-06-27,0,NJ,6,0,1
917005,2020,2020-06-22,0,NJ,6,0,1
917006,2020,2020-06-28,0,NJ,6,0,1
917007,2020,2020-05-15,0,NJ,6,0,1
917009,2020,2020-06-05,0,NJ,6,0,1
917010,2020,2020-06-03,0,NJ,6,0,1
917012,2020,2020-04-21,0,NJ,6,0,1
917013,2020,2020-06-23,0,NJ,6,0,1
917014,2020,2020-06-19,0,NJ,6,0,1
917015,2020,2020-05-01,0,NJ,6,0,1
917018,2020,2020-06-21,0,NJ,6,0,1
917022,2020,2020-02-21,0,NJ,6,0,1
917023,2020,2020-02-14,0,NJ,6,0,1
917025,2020,2020-06-14,0,NJ,6,0,1
917028,2020,2020-05-08,5,NJ,6,0,1
917032,2020,2020-06-28,5,NJ,6,0,1
917033,2020,2020-06-27,5,NJ,6,0,1
917037,2020,2020-04-19,0,NJ,6,0,1
917038,2020,2020-03-28,0,NJ,6,0,1
917039,2020,2020-06-10,0,NJ,0,1,1
917040,2020,2020-06-01,0,NJ,6,0,1
917041,2020,2020-04-04,0,NJ,6,0,1
917043,2020,2020-06-23,0,NJ,6,0,1
917044,2020,2020-06-01,0,NJ,6,0,1
917045,2020,2020-06-15,0,NJ,6,0,1
917046,2020,2020-06-01,0,NJ,6,0,1
917047,2020,2020-06-08,0,NJ,0,1,1
917050,2020,2020-04-21,0,NJ,6,0,1
917052,2020,2020-06-10,0,NJ,0,1,1
917053,2020,2020-05-18,0,NJ,6,0,1
917054,2020,2020-06-03,0,NJ,0,1,1
917055,2020,2020-03-26,0,NJ,6,0,1
917056,2020,2020-02-12,0,NJ,6,0,1
917057,2020,2020-06-10,0,NJ,6,0,1
917058,2020,2020-05-14,0,NJ,6,0,1
917059,2020,2020-04-21,0,NJ,6,0,1
917061,2020,2020-06-27,0,NJ,0,1,1
917062,2020,2020-06-29,0,NJ,6,0,1
917066,2020,2020-06-25,0,NJ,6,0,1
917067,2020,2020-06-29,0,NJ,0,1,1
917068,2020,2020-06-28,0,NJ,0,1,1
917069,2020,2020-03-29,0,NJ,0,1,1
917070,2020,2020-06-17,0,NJ,6,0,1
917071,2020,2020-06-23,0,NJ,0,1,1
917073,2020,2020-05-01,0,NJ,6,0,1
917074,2020,2020-06-07,0,NJ,6,0,1
917075,2020,2020-04-29,0,NJ,6,0,1
917076,2020,2020-06-28,0,NJ,6,0,1
917077,2020,2020-06-08,0,NJ,6,0,1
917079,2020,2020-05-08,0,NJ,6,0,1
917080,2020,2020-06-25,0,NJ,6,0,1
917081,2020,2020-05-01,0,NJ,6,0,1
917082,2020,2020-03-03,3,NJ,6,0,1
917085,2020,2020-05-31,1,NJ,1,1,1
917086,2020,2020-06-18,0,NJ,0,1,1
917087,2020,2020-03-03,0,NJ,6,0,1
917090,2020,2020-02-29,0,NJ,0,1,1
917091,2020,2020-06-29,0,NJ,6,0,1
917092,2020,2020-05-20,0,NJ,0,1,1
917094,2020,2020-06-01,0,NJ,6,0,1
917096,2020,2020-05-11,0,NJ,0,1,1
917097,2020,2020-02-23,0,NJ,0,2,1
917101,2020,2020-05-06,0,NJ,6,0,1
917102,2020,2020-03-03,0,NJ,1,1,1
917103,2020,2020-06-20,0,NJ,6,0,1
917104,2020,2020-04-07,0,NJ,6,0,1
917105,2020,2020-06-24,0,NJ,6,0,1
917106,2020,2020-05-06,0,NJ,6,0,1
917107,2020,2020-06-21,0,NJ,6,0,1
917108,2020,2020-06-24,0,NJ,6,0,1
917112,2020,2020-06-23,0,NJ,6,0,1
917115,2020,2020-05-02,0,NJ,6,0,1
917116,2020,2020-05-28,0,NJ,0,1,1
917117,2020,2020-06-14,0,NJ,6,0,1
917118,2020,2020-06-22,0,NJ,6,0,1
917119,2020,2020-06-13,0,NJ,6,0,1
917120,2020,2020-06-23,0,NJ,6,0,1
917121,2020,2020-06-21,0,NJ,6,0,1
917122,2020,2020-01-16,0,NJ,6,0,1
917123,2020,2020-01-30,0,NJ,0,1,1
917124,2020,2020-06-19,0,NJ,6,0,1
917125,2020,2020-06-29,0,NJ,6,0,1
917126,2020,2020-06-30,0,NJ,6,0,1
917127,2020,2020-06-25,0,NJ,6,0,1
917129,2020,2020-01-16,5,NJ,6,0,1
917133,2020,2020-01-03,0,NJ,0,1,1
917134,2020,2020-06-24,0,NJ,6,0,1
917135,2020,2020-05-17,0,NJ,6,0,1
917136,2020,2020-06-20,0,NJ,5,2,1
917138,2020,2020-05-08,0,NJ,6,0,1
917139,2020,2020-06-20,0,NJ,6,0,1
917140,2020,2020-05-11,0,NJ,6,1,1
917141,2020,2020-05-13,0,NJ,6,1,1
917142,2020,2020-04-08,0,NJ,6,0,1
917143,2020,2020-04-02,0,NJ,6,0,1
917144,2020,2020-04-24,0,NJ,6,0,1
917146,2020,2020-04-02,0,NJ,6,0,1
917148,2020,2020-03-22,0,NJ,6,0,1
917149,2020,2020-05-30,0,NJ,0,1,1
917150,2020,2020-05-09,0,NJ,0,1,1
917151,2020,2020-06-22,0,NJ,6,0,1
917152,2020,2020-04-24,0,NJ,0,1,1
917154,2020,2020-06-30,0,NJ,0,1,1
917155,2020,2020-05-13,0,NJ,0,1,1
917156,2020,2020-06-28,0,NJ,0,1,1
917157,2020,2020-06-09,0,NJ,6,0,1
917158,2020,2020-05-24,0,NJ,6,0,1
917159,2020,2020-06-27,0,NJ,6,0,1
917160,2020,2020-06-21,0,NJ,6,0,1
917161,2020,2020-05-21,0,NJ,6,0,1
917162,2020,2020-04-01,0,NJ,0,1,1
917163,2020,2020-06-07,0,NJ,0,1,1
917165,2020,2020-05-18,0,NJ,6,0,1
917166,2020,2020-06-14,0,NJ,6,0,1
917167,2020,2020-06-30,0,NJ,6,0,1
917168,2020,2020-06-15,0,NJ,6,0,1
917170,2020,2020-06-28,0,NJ,6,0,1
917171,2020,2020-06-10,0,NJ,0,1,1
917173,2020,2020-04-01,0,NJ,6,0,1
917174,2020,2020-06-21,0,NJ,0,1,1
917175,2020,2020-04-02,0,NJ,3,1,1
917177,2020,2020-06-16,0,NJ,6,0,1
917179,2020,2020-06-14,0,NJ,6,0,1
917180,2020,2020-06-17,0,NJ,0,1,1
917182,2020,2020-05-09,0,NJ,6,0,1
917183,2020,2020-06-02,0,NJ,6,0,1
917184,2020,2020-04-26,0,NJ,1,2,1
917185,2020,2020-06-21,0,NJ,6,1,1
917191,2020,2020-06-30,5,NJ,0,1,1
917192,2020,2020-04-28,0,NJ,6,0,1
917193,2020,2020-06-12,0,NJ,0,1,1
917196,2020,2020-05-26,0,NJ,6,0,1
917199,2020,2020-01-12,0,NJ,6,0,1
917201,2020,2020-06-27,0,NJ,6,0,1
917202,2020,2020-06-12,0,NJ,6,0,1
917203,2020,2020-05-21,0,NJ,6,0,1
917205,2020,2020-05-17,0,NJ,6,0,1
917206,2020,2020-06-20,0,NJ,6,0,1
917207,2020,2020-06-24,0,NJ,6,0,1
917208,2020,2020-06-11,0,NJ,6,0,1
917209,2020,2020-06-14,0,NJ,6,0,1
917210,2020,2020-03-06,0,NJ,6,0,1
917211,2020,2020-04-02,0,NJ,6,0,1
917212,2020,2020-04-20,0,NJ,6,0,1
917213,2020,2020-05-26,0,NJ,0,1,1
917214,2020,2020-05-17,0,NJ,6,0,1
917216,2020,2020-05-30,0,NJ,6,0,1
917218,2020,2020-06-09,0,NJ,6,0,1
917219,2020,2020-05-25,0,NJ,6,0,1
917220,2020,2020-06-22,0,NJ,6,0,1
917221,2020,2020-06-25,0,NJ,6,0,1
917222,2020,2020-06-11,0,NJ,0,1,1
917225,2020,2020-06-07,0,NJ,6,0,1
917226,2020,2020-06-03,0,NJ,6,0,1
917227,2020,2020-04-29,0,NJ,6,0,1
917229,2020,2020-06-27,0,NJ,6,0,1
917230,2020,2020-04-25,0,NJ,0,2,1
917231,2020,2020-02-25,0,NJ,6,0,1
917232,2020,2020-05-11,0,NJ,0,1,1
917233,2020,2020-05-27,0,NJ,6,0,1
917234,2020,2020-05-31,0,NJ,6,0,1
917235,2020,2020-06-18,0,NJ,6,0,1
917236,2020,2020-04-02,0,NJ,6,0,1
917237,2020,2020-03-10,0,NJ,0,1,1
917238,2020,2020-06-05,0,NJ,6,0,1
917240,2020,2020-06-16,0,NJ,6,0,1
917241,2020,2020-06-11,0,NJ,0,1,1
917242,2020,2020-06-10,0,NJ,6,0,1
917243,2020,2020-06-12,0,NJ,6,0,1
917247,2020,2020-06-16,0,NJ,6,0,1
917248,2020,2020-04-27,0,NJ,6,0,1
917249,2020,2020-06-29,0,NJ,6,0,1
917250,2020,2020-06-03,0,NJ,6,0,1
917251,2020,2020-05-30,0,NJ,6,0,1
917252,2020,2020-06-02,0,NJ,6,0,1
917253,2020,2020-05-28,0,NJ,0,1,1
917254,2020,2020-05-17,0,NJ,6,0,1
917255,2020,2020-06-13,0,NJ,6,0,1
917257,2020,2020-04-17,0,NJ,6,0,1
917258,2020,2020-04-04,0,NJ,6,0,1
917260,2020,2020-05-13,0,NJ,6,0,1
917262,2020,2020-06-12,0,NJ,6,0,1
917263,2020,2020-06-14,0,NJ,6,0,1
917266,2020,2020-04-02,2,NJ,0,1,1
917279,2020,2020-05-05,0,NJ,6,0,1
917280,2020,2020-06-29,0,NJ,6,0,1
917281,2020,2020-04-19,0,NJ,6,0,1
917283,2020,2020-02-26,0,NJ,0,1,1
917284,2020,2020-06-07,0,NJ,6,0,1
917285,2020,2020-03-24,0,NJ,6,0,1
917288,2020,2020-06-29,0,NJ,0,1,1
917289,2020,2020-05-27,0,NJ,6,0,1
917291,2020,2020-06-07,0,NJ,6,0,1
917293,2020,2020-05-25,0,NJ,0,1,1
917294,2020,2020-05-29,0,NJ,6,0,1
917295,2020,2020-05-27,0,NJ,6,0,1
917296,2020,2020-03-14,0,NJ,5,3,1
917297,2020,2020-04-11,0,NJ,6,0,1
917298,2020,2020-05-02,0,NJ,0,1,1
917299,2020,2020-06-01,0,NJ,6,0,1
917300,2020,2020-04-20,0,NJ,0,1,1
917301,2020,2020-06-26,0,NJ,6,0,1
917302,2020,2020-06-27,0,NJ,6,0,1
917303,2020,2020-06-24,0,NJ,6,0,1
917304,2020,2020-04-07,0,NJ,6,0,1
917305,2020,2020-04-03,0,NJ,6,0,1
917306,2020,2020-04-06,0,NJ,6,0,1
917308,2020,2020-04-29,0,NJ,6,0,1
917310,2020,2020-06-13,0,NJ,6,0,1
917311,2020,2020-06-14,0,NJ,6,1,1
917314,2020,2020-06-03,0,NJ,6,0,1
917315,2020,2020-06-02,0,NJ,6,0,1
917316,2020,2020-05-14,0,NJ,6,0,1
917317,2020,2020-05-23,0,NJ,6,0,1
917318,2020,2020-06-08,0,NJ,6,0,1
917319,2020,2020-06-13,0,NJ,6,0,1
917321,2020,2020-04-20,0,NJ,6,0,1
917322,2020,2020-05-21,0,NJ,6,0,1
917323,2020,2020-05-21,0,NJ,6,0,1
917324,2020,2020-01-28,0,NJ,6,0,1
917326,2020,2020-04-08,0,NJ,6,0,1
917327,2020,2020-03-27,0,NJ,6,0,1
917329,2020,2020-04-04,0,NJ,6,0,1
917330,2020,2020-06-03,0,NJ,6,0,1
917331,2020,2020-06-05,0,NJ,6,0,1
917332,2020,2020-05-11,0,NJ,6,0,1
917333,2020,2020-04-01,0,NJ,6,0,1
917334,2020,2020-05-25,0,NJ,0,1,1
917336,2020,2020-06-17,0,NJ,0,1,1
917337,2020,2020-06-05,0,NJ,6,0,1
917338,2020,2020-03-27,2,NJ,6,0,1
917339,2020,2020-01-31,2,NJ,0,1,1
917340,2020,2020-02-27,2,NJ,6,0,1
993179,2020,2020-04-26,0,NJ,6,0,1
993180,2020,2020-03-08,0,NJ,0,1,1
993181,2020,2020-03-13,0,NJ,0,1,1
993182,2020,2020-06-02,0,NJ,6,0,1
993183,2020,2020-06-03,0,NJ,6,0,1
993184,2020,2020-06-04,0,NJ,6,0,1
993185,2020,2020-01-17,0,NJ,6,0,1
993187,2020,2020-06-03,0,NJ,6,0,1
993188,2020,2020-06-02,0,NJ,6,0,1
993189,2020,2020-06-25,0,NJ,6,0,1
993191,2020,2020-02-11,0,NJ,6,0,1
993192,2020,2020-06-25,0,NJ,6,0,1
993194,2020,2020-06-29,0,NJ,6,0,1
993196,2020,2020-06-22,0,NJ,6,0,1
993198,2020,2020-06-05,0,NJ,6,0,1
993202,2020,2020-06-20,0,NJ,6,0,1
993207,2020,2020-05-22,0,NJ,6,1,1
993208,2020,2020-02-04,0,NJ,6,0,1
993209,2020,2020-06-13,0,NJ,0,1,1
993215,2020,2020-06-06,0,NJ,0,1,1
993217,2020,2020-01-08,0,NJ,6,0,1
993218,2020,2020-06-11,0,NJ,6,0,1
993221,2020,2020-01-09,0,NJ,6,0,1
993222,2020,2020-01-24,0,NJ,6,0,1
993223,2020,2020-03-03,0,NJ,6,0,1
993225,2020,2020-03-06,2,NJ,6,0,1
993226,2020,2020-06-25,2,NJ,6,0,1
993227,2020,2020-06-03,2,NJ,0,3,1
993228,2020,2020-06-23,2,NJ,6,0,1
1088472,2020,2020-07-09,0,NJ,0,1,1
1088473,2020,2020-07-04,0,NJ,6,0,1
1088474,2020,2020-07-02,0,NJ,6,0,1
1088475,2020,2020-07-31,0,NJ,6,0,1
1088476,2020,2020-08-17,0,NJ,0,1,1
1088477,2020,2020-09-10,0,NJ,6,0,1
1088478,2020,2020-07-09,0,NJ,6,0,1
1088479,2020,2020-08-27,5,NJ,6,0,1
1088480,2020,2020-08-10,5,NJ,6,0,1
1088482,2020,2020-08-07,0,NJ,0,1,1
1088483,2020,2020-08-01,0,NJ,0,2,1
1088484,2020,2020-08-02,0,NJ,6,0,1
1088486,2020,2020-08-08,0,NJ,6,0,1
1088487,2020,2020-08-05,0,NJ,6,0,1
1088488,2020,2020-07-26,0,NJ,6,0,1
1088490,2020,2020-07-12,0,NJ,6,0,1
1088491,2020,2020-09-16,0,NJ,6,0,1
1088492,2020,2020-07-21,0,NJ,0,1,1
1088493,2020,2020-09-07,0,NJ,0,1,1
1088494,2020,2020-09-26,0,NJ,6,0,1
1088495,2020,2020-01-13,0,NJ,3,1,1
1088499,2020,2020-07-27,0,NJ,1,1,1
1088500,2020,2020-08-25,0,NJ,6,0,1
1088501,2020,2020-09-27,0,NJ,6,0,1
1088503,2020,2020-07-21,0,NJ,6,0,1
1088504,2020,2020-07-27,0,NJ,0,1,1
1088505,2020,2020-07-25,0,NJ,0,1,1
1088508,2020,2020-07-10,0,NJ,6,0,1
1088509,2020,2020-08-27,0,NJ,0,1,1
1088510,2020,2020-09-27,0,NJ,6,0,1
1088511,2020,2020-07-02,0,NJ,6,0,1
1088512,2020,2020-07-19,0,NJ,6,0,1
1088513,2020,2020-07-10,0,NJ,6,0,1
1088514,2020,2020-07-13,0,NJ,6,0,1
1088515,2020,2020-08-27,0,NJ,6,0,1
1088516,2020,2020-08-29,0,NJ,0,2,1
1088518,2020,2020-08-26,0,NJ,6,0,1
1088519,2020,2020-07-15,0,NJ,0,1,1
1088520,2020,2020-09-08,0,NJ,6,0,1
1088521,2020,2020-09-26,0,NJ,6,0,1
1088522,2020,2020-07-27,0,NJ,0,1,1
1088525,2020,2020-09-16,0,NJ,6,0,1
1088526,2020,2020-09-05,0,NJ,6,0,1
1088527,2020,2020-07-07,0,NJ,6,0,1
1088528,2020,2020-07-03,0,NJ,6,0,1
1088529,2020,2020-08-11,0,NJ,0,1,1
1088531,2020,2020-09-25,0,NJ,0,1,1
1088533,2020,2020-09-26,0,NJ,0,1,1
1088536,2020,2020-07-20,0,NJ,6,0,1
1088537,2020,2020-09-03,0,NJ,6,0,1
1088538,2020,2020-09-26,0,NJ,6,0,1
1088539,2020,2020-07-22,0,NJ,6,0,1
1088541,2020,2020-07-29,0,NJ,1,1,1
1088542,2020,2020-09-21,0,NJ,0,1,1
1088543,2020,2020-08-13,0,NJ,6,0,1
1088544,2020,2020-07-15,0,NJ,0,1,1
1088545,2020,2020-07-26,0,NJ,6,0,1
1088546,2020,2020-08-26,0,NJ,6,0,1
1088547,2020,2020-07-23,0,NJ,6,0,1
1088548,2020,2020-07-16,0,NJ,6,0,1
1088549,2020,2020-07-22,0,NJ,6,0,1
1088550,2020,2020-09-16,0,NJ,0,1,1
1088552,2020,2020-07-25,0,NJ,6,0,1
1088553,2020,2020-09-12,0,NJ,6,0,1
1088554,2020,2020-07-27,0,NJ,6,0,1
1088555,2020,2020-08-25,0,NJ,0,1,1
1088556,2020,2020-08-30,0,NJ,6,1,1
1088557,2020,2020-07-15,0,NJ,6,0,1
1088559,2020,2020-08-26,0,NJ,6,0,1
1088560,2020,2020-09-12,0,NJ,6,0,1
1088561,2020,2020-07-08,0,NJ,0,1,1
1088562,2020,2020-07-28,7,NJ,6,0,1
1088565,2020,2020-07-16,0,NJ,6,0,1
1088566,2020,2020-08-15,0,NJ,6,0,1
1088567,2020,2020-08-15,0,NJ,6,0,1
1088569,2020,2020-09-25,0,NJ,6,0,1
1088570,2020,2020-07-16,0,NJ,0,1,1
1088571,2020,2020-08-24,0,NJ,0,1,1
1088572,2020,2020-09-21,0,NJ,6,0,1
1088573,2020,2020-07-15,0,NJ,0,1,1
1088574,2020,2020-07-04,0,NJ,6,0,1
1088575,2020,2020-07-22,0,NJ,6,0,1
1088576,2020,2020-09-09,0,NJ,0,1,1
1088577,2020,2020-07-11,0,NJ,0,1,1
1088578,2020,2020-08-10,0,NJ,0,1,1
1088579,2020,2020-08-01,0,NJ,0,1,1
1088581,2020,2020-08-24,0,NJ,6,0,1
1088582,2020,2020-08-30,0,NJ,6,0,1
1088586,2020,2020-08-27,0,NJ,6,0,1
1088588,2020,2020-07-21,0,NJ,6,0,1
1088589,2020,2020-07-04,0,NJ,6,0,1
1088590,2020,2020-09-24,0,NJ,6,0,1
1088591,2020,2020-08-14,0,NJ,6,0,1
1088592,2020,2020-07-29,0,NJ,6,0,1
1088593,2020,2020-09-01,0,NJ,6,0,1
1088594,2020,2020-09-30,3,NJ,6,0,1
1088595,2020,2020-07-18,0,NJ,0,1,1
1088597,2020,2020-02-03,0,NJ,6,0,1
1088598,2020,2020-09-23,0,NJ,6,0,1
1088599,2020,2020-08-23,0,NJ,6,0,1
1088601,2020,2020-09-07,0,NJ,0,1,1
1088605,2020,2020-08-20,0,NJ,6,0,1
1088606,2020,2020-07-01,0,NJ,0,1,1
1088607,2020,2020-07-24,0,NJ,1,2,1
1088608,2020,2020-07-21,0,NJ,0,2,1
1088610,2020,2020-07-15,7,NJ,0,1,1
1088611,2020,2020-08-01,0,NJ,6,0,1
1088612,2020,2020-09-11,0,NJ,6,0,1
1088614,2020,2020-08-13,0,NJ,6,0,1
1088615,2020,2020-08-21,0,NJ,6,0,1
1088616,2020,2020-09-01,0,NJ,6,0,1
1088617,2020,2020-09-23,0,NJ,6,0,1
1088618,2020,2020-07-12,0,NJ,0,1,1
1088620,2020,2020-09-04,0,NJ,6,0,1
1088621,2020,2020-09-24,0,NJ,6,0,1
1088624,2020,2020-09-05,0,NJ,6,0,1
1088626,2020,2020-07-03,0,NJ,6,0,1
1088627,2020,2020-09-24,0,NJ,0,1,1
1088628,2020,2020-08-17,0,NJ,6,0,1
1088629,2020,2020-09-21,0,NJ,0,1,1
1088630,2020,2020-07-20,0,NJ,0,1,1
1088631,2020,2020-09-01,0,NJ,1,1,1
1088632,2020,2020-09-29,0,NJ,0,1,1
1088633,2020,2020-06-08,0,NJ,6,0,1
1088634,2020,2020-08-04,0,NJ,6,0,1
1088635,2020,2020-07-25,0,NJ,1,1,1
1088637,2020,2020-08-02,0,NJ,0,1,1
1088638,2020,2020-07-15,0,NJ,6,0,1
1088642,2020,2020-09-13,0,NJ,6,0,1
1088643,2020,2020-09-16,0,NJ,6,0,1
1088644,2020,2020-09-14,0,NJ,6,0,1
1088646,2020,2020-09-15,0,NJ,6,0,1
1088648,2020,2020-09-17,0,NJ,3,1,1
1088649,2020,2020-07-23,0,NJ,6,0,1
1088651,2020,2020-09-06,0,NJ,6,0,1
1088652,2020,2020-07-30,0,NJ,0,1,1
1088653,2020,2020-08-23,0,NJ,6,0,1
1088656,2020,2020-07-09,0,NJ,6,0,1
1088658,2020,2020-07-18,0,NJ,6,0,1
1088659,2020,2020-08-22,5,NJ,6,0,1
1088660,2020,2020-07-10,5,NJ,6,0,1
1088661,2020,2020-09-12,5,NJ,6,0,1
1088664,2020,2020-07-21,0,NJ,6,0,1
1088665,2020,2020-09-10,0,NJ,6,0,1
1088666,2020,2020-08-26,0,NJ,1,1,1
1088667,2020,2020-06-01,0,NJ,6,0,1
1088668,2020,2020-09-08,0,NJ,6,0,1
1088669,2020,2020-08-14,0,NJ,6,0,1
1088670,2020,2020-08-01,0,NJ,6,0,1
1088671,2020,2020-07-06,0,NJ,6,0,1
1088672,2020,2020-08-03,0,NJ,6,0,1
1088673,2020,2020-08-09,0,NJ,6,0,1
1088674,2020,2020-07-28,0,NJ,6,0,1
1088675,2020,2020-09-13,0,NJ,6,0,1
1088676,2020,2020-08-30,0,NJ,6,0,1
1088678,2020,2020-09-15,0,NJ,3,1,1
1088679,2020,2020-07-11,0,NJ,6,0,1
1088680,2020,2020-09-18,0,NJ,0,1,1
1088681,2020,2020-07-11,0,NJ,6,0,1
1088682,2020,2020-07-01,0,NJ,6,0,1
1088684,2020,2020-07-14,0,NJ,6,0,1
1088685,2020,2020-07-11,0,NJ,6,0,1
1088687,2020,2020-08-08,0,NJ,3,1,1
1088688,2020,2020-09-30,0,NJ,0,1,1
1088690,2020,2020-08-28,0,NJ,6,0,1
1088691,2020,2020-07-27,0,NJ,0,1,1
1088692,2020,2020-07-04,0,NJ,3,1,1
1088693,2020,2020-07-23,0,NJ,1,4,1
1088694,2020,2020-09-08,0,NJ,4,1,1
1088695,2020,2020-07-22,0,NJ,6,0,1
1088696,2020,2020-09-13,0,NJ,6,0,1
1088697,2020,2020-09-10,0,NJ,6,0,1
1088698,2020,2020-09-16,0,NJ,0,1,1
1088699,2020,2020-07-03,0,NJ,0,1,1
1088700,2020,2020-08-05,0,NJ,6,0,1
1088701,2020,2020-08-15,0,NJ,6,0,1
1088702,2020,2020-08-01,0,NJ,6,0,1
1088704,2020,2020-09-20,0,NJ,6,0,1
1088705,2020,2020-07-17,0,NJ,6,0,1
1088706,2020,2020-09-04,0,NJ,0,1,1
1088707,2020,2020-08-22,0,NJ,1,1,1
1088708,2020,2020-09-03,0,NJ,6,0,1
1088709,2020,2020-07-26,0,NJ,0,1,1
1088710,2020,2020-07-11,0,NJ,6,0,1
1088711,2020,2020-07-24,0,NJ,6,0,1
1088712,2020,2020-08-13,0,NJ,6,0,1
1088713,2020,2020-08-10,0,NJ,6,0,1
1088714,2020,2020-08-10,0,NJ,6,0,1
1088715,2020,2020-07-03,0,NJ,6,0,1
1088716,2020,2020-09-02,0,NJ,6,0,1
1088717,2020,2020-08-07,0,NJ,0,1,1
1088720,2020,2020-09-20,0,NJ,0,1,1
1088721,2020,2020-09-07,0,NJ,1,1,1
1088722,2020,2020-08-07,0,NJ,0,1,1
1088723,2020,2020-07-08,0,NJ,6,1,1
1088724,2020,2020-08-23,0,NJ,0,1,1
1088725,2020,2020-08-23,0,NJ,0,1,1
1088726,2020,2020-07-08,0,NJ,0,1,1
1088727,2020,2020-09-26,0,NJ,0,1,1
1088728,2020,2020-07-06,0,NJ,6,0,1
1088729,2020,2020-08-15,0,NJ,0,1,1
1088732,2020,2020-07-21,0,NJ,0,1,1
1088733,2020,2020-08-30,0,NJ,0,1,1
1088734,2020,2020-07-17,0,NJ,6,0,1
1088735,2020,2020-09-13,0,NJ,6,0,1
1088736,2020,2020-09-14,0,NJ,0,1,1
1088739,2020,2020-07-26,0,NJ,6,0,1
1088740,2020,2020-07-13,0,NJ,6,0,1
1088741,2020,2020-07-19,0,NJ,6,0,1
1088743,2020,2020-08-21,0,NJ,6,0,1
1088744,2020,2020-07-19,0,NJ,6,0,1
1088745,2020,2020-07-19,0,NJ,6,0,1
